row_id,name,balance_eur,updated_at
C00000,Alan Hamilton,13333.11,1768435740000
C00001,Barbara Berners-Lee,4958.83,1768441080000
C00002,Ada Hopper,35975.89,1768441140000
C00003,Grace Cerf,8325.68,1768442220000
C00004,Edsger Cerf,19206.01,1768447920000
C00005,Margaret Perlman,31552.66,1768472760000
C00006,Barbara Perlman,30410.69,1768498020000
C00007,Tim Lovelace,4604.28,1768509000000
C00008,Grace Liskov,25148.47,1768515240000
C00009,Frances Allen,8383.96,1768524120000
C00010,Donald Hamilton,18584.11,1768588080000
C00011,Radia Allen,5037.57,1768588740000
C00012,Frances Perlman,41110.52,1768619040000
C00013,Frances Liskov,8221.84,1768621620000
C00014,Barbara Allen,38003.03,1768640940000
C00015,John McCarthy,42192.56,1768642320000
C00016,Ada Hamilton,8162.39,1768655520000
C00017,Ada Allen,18888.14,1768660380000
C00018,Vint Dijkstra,41302.49,1768663200000
C00019,Donald Turing,26396.04,1768698000000
C00020,Tim Lovelace,48911.41,1768720860000
C00021,Barbara Turing,34536.89,1768742880000
C00022,Margaret Dijkstra,19932.16,1768745340000
C00023,Frances Turing,8634.94,1768753320000
C00024,Barbara Lovelace,20391.48,1768753500000
C00025,Grace Berners-Lee,38574.54,1768761180000
C00026,Vint McCarthy,46906.3,1768774800000
C00027,Tim Turing,21888.98,1768778340000
C00028,Frances Dijkstra,25539.88,1768785180000
C00029,John Berners-Lee,36220.8,1768799760000
C00030,Alan Berners-Lee,11129.38,1768803960000
C00031,Vint Hopper,3548.86,1768810860000
C00032,John Allen,25177.91,1768811100000
C00033,Barbara Hopper,25413.51,1768832220000
C00034,Alan Cerf,19856.72,1768836000000
C00035,Ada Allen,-1037.51,1768858200000
C00036,Alan Dijkstra,6888.43,1768894620000
C00037,Vint Hopper,19444.13,1768900380000
C00038,Ada Perlman,24520.0,1768920000000
C00039,Radia Perlman,1028.42,1768936380000
C00040,John Knuth,15412.63,1768938840000
C00041,Ada McCarthy,15337.32,1768939620000
C00042,Edsger Dijkstra,34637.75,1768941120000
C00043,Vint Hopper,40659.51,1769004120000
C00044,Vint Turing,41082.17,1769014200000
C00045,Donald Liskov,17919.01,1769032740000
C00046,Margaret Dijkstra,31815.2,1769041800000
C00047,Radia Lovelace,35347.03,1769057280000
C00048,Donald Perlman,27084.99,1769070960000
C00049,Barbara Cerf,12320.36,1769101440000
C00050,Barbara Turing,47461.74,1769131740000
C00051,Tim Turing,11639.04,1769167800000
C00052,Edsger Hopper,13342.72,1769177340000
C00053,Barbara Cerf,26420.28,1769178000000
C00054,Frances Perlman,43073.4,1769185200000
C00055,John Knuth,-803.13,1769212860000
C00056,Barbara Hopper,31882.41,1769271120000
C00057,Barbara Lovelace,8827.46,1769281500000
C00058,Tim Berners-Lee,6093.27,1769298120000
C00059,Vint Dijkstra,9996.36,1769300100000
C00060,Vint Dijkstra,3213.88,1769308980000
C00061,Barbara Hopper,43191.62,1769312460000
C00062,Barbara Knuth,-1985.63,1769337960000
C00063,Frances Allen,40249.32,1769356860000
C00064,Barbara Liskov,25319.13,1769358060000
C00065,Tim Allen,46357.27,1769382120000
C00066,Vint Turing,33.8,1769400660000
C00067,Frances Allen,24680.31,1769408760000
C00068,Barbara Hopper,23487.88,1769416140000
C00069,John Lovelace,24407.44,1769430960000
C00070,Donald Dijkstra,24203.06,1769437800000
C00071,Margaret Hamilton,43977.06,1769450640000
C00072,Donald Perlman,41647.08,1769457960000
C00073,Ada Allen,5469.12,1769480700000
C00074,Margaret Knuth,5709.71,1769480700000
C00075,Vint Berners-Lee,12631.03,1769484180000
C00076,Margaret Hamilton,46112.31,1769501700000
C00077,Tim Lovelace,7966.52,1769506740000
C00078,Tim McCarthy,37214.66,1769513040000
C00079,John McCarthy,11839.11,1769520480000
C00080,Alan Berners-Lee,25350.26,1769520540000
C00081,Alan Liskov,24563.03,1769531640000
C00082,Margaret McCarthy,22558.91,1769567640000
C00083,Barbara Allen,44556.18,1769595480000
C00084,Tim Hamilton,10918.52,1769629620000
C00085,Vint McCarthy,34781.55,1769651880000
C00086,Barbara Cerf,40905.78,1769654580000
C00087,John Perlman,48941.19,1769670120000
C00088,Vint Berners-Lee,38327.78,1769670420000
C00089,Grace Knuth,7524.2,1769675940000
C00090,Margaret Lovelace,49624.11,1769679960000
C00091,Barbara Hamilton,331.03,1769692380000
C00092,Donald Berners-Lee,34275.97,1769727480000
C00093,Ada Allen,39714.53,1769734140000
C00094,Alan Perlman,41643.27,1769775960000
C00095,Frances Turing,21910.07,1769807040000
C00096,Vint Hopper,-377.29,1769821740000
C00097,Alan Perlman,31180.83,1769839020000
C00098,Ada Liskov,43210.21,1769839740000
