row_id,name,balance_eur,updated_at
C00000,John Cerf,-1145.67,1768444260000
C00001,Ada Hopper,48381.33,1768457820000
C00002,Donald Lovelace,49700.19,1768461000000
C00003,Vint Hamilton,21676.47,1768461300000
C00004,Alan Dijkstra,30296.05,1768467840000
C00005,Ada Cerf,17260.94,1768479120000
C00006,Alan Dijkstra,4530.79,1768480320000
C00007,Edsger Allen,37432.43,1768484940000
C00008,Radia Berners-Lee,18873.13,1768492740000
C00009,Grace Knuth,28408.0,1768514460000
C00010,Margaret Berners-Lee,29783.28,1768516980000
C00011,Frances Lovelace,32438.82,1768521480000
C00012,Radia McCarthy,26999.2,1768528560000
C00013,John Allen,17247.14,1768548780000
C00014,Edsger Berners-Lee,39456.03,1768555800000
C00015,Tim Hamilton,32966.03,1768671540000
C00016,John Turing,12490.16,1768710360000
C00017,Edsger Hamilton,46163.04,1768724160000
C00018,Tim Berners-Lee,14320.22,1768732020000
C00019,Alan Perlman,-1658.96,1768746540000
C00020,Ada Liskov,37663.43,1768753560000
C00021,Tim Cerf,36722.85,1768765560000
C00022,Radia Cerf,32651.2,1768774320000
C00023,Grace Berners-Lee,31157.33,1768781400000
C00024,Edsger Hamilton,16972.45,1768786620000
C00025,Radia Knuth,8719.37,1768796040000
C00026,Radia Allen,-2.1,1768809600000
C00027,Frances Dijkstra,3810.95,1768818480000
C00028,Alan Hamilton,24842.03,1768827120000
C00029,Alan Turing,34430.75,1768831980000
C00030,Donald Hamilton,48653.03,1768843680000
C00031,Ada Knuth,10011.39,1768851180000
C00032,Donald Lovelace,43239.13,1768855980000
C00033,Vint Perlman,11657.58,1768901220000
C00034,Edsger Allen,37914.34,1768905480000
C00035,Ada Turing,49802.1,1768910160000
C00036,Edsger Turing,17553.42,1768912080000
C00037,Donald Lovelace,480.84,1768934460000
C00038,Alan Liskov,5986.99,1768937760000
C00039,Tim Dijkstra,1827.16,1768957140000
C00040,Barbara Lovelace,27942.69,1768968900000
C00041,Barbara Liskov,46502.37,1768973400000
C00042,Tim Allen,44280.82,1769002740000
C00043,Grace Perlman,26061.79,1769015580000
C00044,Ada Knuth,40224.18,1769021520000
C00045,Grace Allen,21430.95,1769031000000
C00046,John Liskov,3262.19,1769033520000
C00047,Margaret Perlman,805.24,1769036760000
C00048,Margaret Cerf,31155.93,1769057460000
C00049,Alan Hamilton,3384.84,1769066040000
C00050,Frances Hamilton,17488.11,1769071620000
C00051,Grace Hopper,15354.23,1769081760000
C00052,Barbara Lovelace,4591.41,1769087700000
C00053,John McCarthy,1127.81,1769088660000
C00054,Alan Liskov,40484.66,1769104380000
C00055,Frances Perlman,21592.14,1769127120000
C00056,Radia Berners-Lee,8015.61,1769132280000
C00057,Radia Cerf,12170.66,1769137620000
C00058,Vint Lovelace,4657.06,1769181240000
C00059,Barbara Dijkstra,47879.57,1769189880000
C00060,Radia Allen,28139.01,1769190780000
C00061,Ada Allen,19625.9,1769195460000
C00062,Margaret Allen,-1959.13,1769219460000
C00063,Alan Dijkstra,18542.07,1769257860000
C00064,John Liskov,3876.7,1769278380000
C00065,Alan Hamilton,20829.46,1769288220000
C00066,Alan Turing,40680.19,1769302260000
C00067,Radia Perlman,29713.79,1769307360000
C00068,Donald Turing,38692.33,1769317560000
C00069,Donald McCarthy,20554.7,1769354280000
C00070,Tim Dijkstra,9614.51,1769363400000
C00071,Margaret McCarthy,2532.71,1769372160000
C00072,Grace Knuth,4990.34,1769378580000
C00073,Grace Hopper,26219.71,1769408280000
C00074,Donald Turing,42801.57,1769443380000
C00075,Frances Lovelace,6785.1,1769476560000
C00076,Grace Cerf,29317.44,1769480580000
C00077,John Lovelace,12701.86,1769482380000
C00078,Ada Allen,31998.55,1769507340000
C00079,Vint Knuth,46815.64,1769528760000
C00080,John Turing,35616.74,1769541420000
C00081,Grace McCarthy,9521.09,1769544060000
C00082,Edsger McCarthy,30075.17,1769546760000
C00083,John Perlman,42943.48,1769548680000
C00084,Barbara Hamilton,22491.04,1769559240000
C00085,Tim Hamilton,27771.29,1769568780000
C00086,Radia Dijkstra,33536.9,1769573100000
C00087,Edsger Allen,7803.84,1769599200000
C00088,Tim Allen,-217.74,1769613720000
C00089,John Allen,25928.69,1769616300000
C00090,Tim Cerf,40582.53,1769630460000
C00091,Frances Hopper,47912.46,1769643060000
C00092,Ada Hamilton,-1254.51,1769646900000
C00093,Donald Hamilton,38734.92,1769652720000
C00094,Barbara Dijkstra,41225.3,1769655300000
C00095,Radia McCarthy,31919.63,1769688720000
C00096,Donald Hamilton,29836.1,1769689260000
C00097,Barbara Knuth,49564.45,1769703120000
C00098,Ada Lovelace,31283.75,1769718000000
C00099,Edsger Dijkstra,4289.48,1769720820000
C00100,Vint Dijkstra,49328.48,1769721840000
C00101,Frances Berners-Lee,28983.38,1769732460000
C00102,Edsger Dijkstra,28699.92,1769760120000
C00103,Vint Allen,41889.6,1769765220000
C00104,Frances Liskov,10191.93,1769786640000
C00105,Margaret Cerf,37521.37,1769822940000
C00106,Frances Liskov,3191.8,1769828400000
C00107,Frances McCarthy,46543.82,1769886360000
C00108,Vint Cerf,10256.94,1769895000000
C00109,Ada Berners-Lee,25074.4,1769897100000
C00110,Radia Dijkstra,19927.51,1769915400000
C00111,Tim Hopper,11017.64,1769916900000
C00112,Margaret Hopper,28475.41,1769936880000
C00113,Margaret Allen,28472.88,1769945520000
C00114,Vint Liskov,20648.56,1769958660000
C00115,Margaret Hopper,883.25,1769975640000
C00116,Vint Knuth,20798.3,1770015840000
C00117,Barbara Dijkstra,19639.3,1770018240000
C00118,Tim Hopper,28912.5,1770029820000
C00119,Radia Lovelace,-945.8,1770031020000
C00120,Radia Allen,38193.86,1770054180000
C00121,Grace Dijkstra,44487.92,1770067560000
C00122,Edsger Turing,37363.98,1770092340000
C00123,Frances Knuth,33654.25,1770098100000
C00124,Vint Lovelace,23570.17,1770100680000
C00125,Radia McCarthy,12458.4,1770118860000
C00126,Vint Berners-Lee,38013.54,1770136080000
C00127,Frances Liskov,29096.81,1770160320000
C00128,Grace Allen,39460.56,1770163080000
C00129,Alan Allen,12187.46,1770163500000
C00130,Alan Liskov,35394.31,1770177240000
C00131,Frances Cerf,9044.19,1770183180000
C00132,Grace Allen,28918.7,1770187500000
C00133,Tim Liskov,31209.21,1770217320000
C00134,Donald Liskov,-360.96,1770252960000
C00135,Radia Turing,18839.37,1770263340000
C00136,Grace Hamilton,12387.88,1770266400000
C00137,Edsger Liskov,36796.64,1770269340000
C00138,Alan Berners-Lee,49817.63,1770272520000
C00139,Tim Knuth,-1103.88,1770285900000
C00140,Ada Hamilton,26898.29,1770311880000
C00141,Barbara Hopper,18471.21,1770315960000
C00142,John Knuth,42928.63,1770334620000
C00143,Barbara Cerf,32914.79,1770414780000
C00144,Frances Dijkstra,46183.13,1770421320000
C00145,Alan Hopper,6576.58,1770424920000
C00146,Tim Turing,28532.72,1770461880000
C00147,Tim Liskov,28663.04,1770463200000
C00148,Ada Knuth,6848.13,1770499320000
C00149,Tim Hamilton,43001.65,1770514740000
C00150,Vint Allen,21425.9,1770535740000
C00151,Vint Allen,36193.34,1770541860000
C00152,Alan Perlman,5449.83,1770568860000
C00153,Vint McCarthy,23059.6,1770598860000
C00154,Ada Berners-Lee,18656.27,1770626460000
C00155,Radia Allen,33311.3,1770629220000
C00156,Vint Cerf,18705.91,1770636600000
C00157,Radia Turing,49030.65,1770636960000
C00158,Edsger Hopper,47036.8,1770638700000
C00159,Vint Hamilton,18312.52,1770683280000
C00160,Alan Liskov,19293.7,1770686040000
C00161,Margaret Dijkstra,27438.52,1770692940000
C00162,Frances Lovelace,47662.36,1770701520000
C00163,John Perlman,4467.44,1770721140000
C00164,Edsger Allen,18208.94,1770732240000
C00165,Barbara Hopper,43580.76,1770782100000
C00166,Margaret Knuth,45354.95,1770790200000
C00167,Donald Hamilton,49770.01,1770804420000
C00168,Ada Perlman,26685.46,1770812100000
C00169,Tim Berners-Lee,36704.67,1770835740000
C00170,Tim Hamilton,8549.35,1770858360000
C00171,Radia Dijkstra,-1790.15,1770875340000
C00172,Vint Knuth,3113.63,1770877260000
C00173,Barbara Turing,737.58,1770895800000
C00174,Tim Cerf,14.57,1770931920000
C00175,Frances McCarthy,36365.19,1770945420000
C00176,Alan Berners-Lee,13409.75,1770947100000
C00177,Edsger McCarthy,-1162.92,1770973260000
C00178,Grace Berners-Lee,19049.86,1770974520000
C00179,Alan McCarthy,29055.48,1771003260000
