row_id,name,balance_eur,updated_at
C00000,Margaret Cerf,33908.88,1768465680000
C00001,Edsger McCarthy,13009.95,1768475160000
C00002,John Knuth,45085.52,1768486260000
C00003,Margaret Liskov,9140.21,1768506060000
C00004,John Lovelace,42313.31,1768506960000
C00005,Vint Allen,6910.89,1768508640000
C00006,Donald Knuth,9510.14,1768521120000
C00007,Barbara McCarthy,40001.72,1768527480000
C00008,Vint Hopper,5306.64,1768536960000
C00009,Edsger McCarthy,37179.28,1768546080000
C00010,Alan Hopper,8565.79,1768551540000
C00011,Vint Allen,24495.57,1768565100000
C00012,Donald Dijkstra,26159.03,1768577820000
C00013,Edsger Lovelace,38595.88,1768615320000
C00014,Margaret Knuth,2526.83,1768631940000
C00015,Alan Cerf,5155.3,1768651380000
C00016,Vint Hamilton,11451.94,1768672680000
C00017,Barbara Dijkstra,40627.64,1768673400000
C00018,Grace McCarthy,32204.73,1768704060000
C00019,Grace Lovelace,41969.71,1768705980000
C00020,Edsger Dijkstra,44388.5,1768708260000
C00021,Frances Lovelace,8818.91,1768722780000
C00022,Edsger Perlman,16889.3,1768732320000
C00023,Barbara Turing,5419.17,1768751820000
C00024,Vint Allen,3289.13,1768767180000
C00025,Edsger Hopper,1132.46,1768775880000
C00026,Margaret Hopper,10530.67,1768785660000
C00027,Alan Allen,11951.62,1768786620000
C00028,Edsger Turing,17790.43,1768819440000
C00029,Grace Hopper,539.9,1768819440000
C00030,Frances Allen,37941.54,1768835040000
C00031,Barbara Dijkstra,13335.45,1768837500000
C00032,Radia Hamilton,44819.14,1768839900000
C00033,Donald McCarthy,6884.42,1768858440000
C00034,Vint Allen,47079.45,1768859640000
C00035,Donald Knuth,28619.85,1768861920000
C00036,Tim Liskov,1891.73,1768880760000
C00037,Tim Knuth,1241.53,1768898040000
C00038,Donald Perlman,9922.1,1768905240000
C00039,Tim Cerf,9475.74,1768948440000
C00040,Radia Perlman,7636.91,1769049360000
C00041,Barbara Lovelace,40906.82,1769077200000
C00042,Edsger Knuth,16535.7,1769083020000
C00043,Frances Dijkstra,21509.79,1769085000000
C00044,Frances Lovelace,40338.01,1769088300000
C00045,Edsger Hamilton,21266.04,1769091360000
C00046,Tim Lovelace,38219.19,1769122080000
C00047,Radia Turing,40247.59,1769124660000
C00048,Frances Turing,17751.64,1769182860000
C00049,Grace Liskov,15180.98,1769194380000
C00050,Tim Hopper,16055.15,1769198460000
C00051,Grace Hamilton,37988.03,1769219520000
