row_id,name,balance_eur,updated_at
C00000,John Cerf,33527.81,1768448520000
C00001,Tim McCarthy,8174.78,1768464960000
C00002,Edsger Berners-Lee,27104.05,1768503180000
C00003,Vint Berners-Lee,47785.35,1768513860000
C00004,John Berners-Lee,5277.61,1768562640000
C00005,Grace McCarthy,19489.25,1768569840000
C00006,Frances Lovelace,24021.21,1768581240000
C00007,Ada Dijkstra,45598.25,1768602060000
C00008,Alan Cerf,41634.21,1768602420000
C00009,Barbara Dijkstra,21087.81,1768620120000
C00010,Barbara Berners-Lee,29157.17,1768647180000
C00011,Barbara Hamilton,22642.24,1768674720000
C00012,Tim Hopper,31425.47,1768676280000
C00013,Tim Perlman,17416.31,1768678080000
C00014,Vint McCarthy,39812.12,1768706760000
C00015,Edsger Dijkstra,26428.59,1768732680000
C00016,Ada Perlman,25454.2,1768735500000
C00017,Ada McCarthy,10534.09,1768751460000
C00018,Barbara Hopper,29674.16,1768759080000
C00019,Vint Cerf,37582.24,1768759440000
C00020,Radia Allen,21173.76,1768763280000
C00021,Barbara Hopper,1100.37,1768790460000
C00022,Frances Hamilton,12896.09,1768798920000
C00023,Margaret Perlman,13998.56,1768831440000
C00024,Radia Perlman,38255.11,1768841760000
C00025,Alan Berners-Lee,26378.56,1768864680000
C00026,Margaret Allen,35202.5,1768867740000
C00027,John Hamilton,48934.09,1768893360000
C00028,Alan Turing,32810.0,1768898460000
C00029,Grace Liskov,28620.53,1768929180000
C00030,Frances McCarthy,6230.62,1768949220000
C00031,Vint Dijkstra,37882.0,1768949700000
C00032,Donald Berners-Lee,4908.34,1768953660000
C00033,Tim Hopper,36469.77,1768954560000
C00034,Margaret Cerf,-788.75,1768957020000
C00035,Ada Berners-Lee,47474.61,1768983180000
C00036,Frances Hopper,15013.93,1768989360000
C00037,Frances Perlman,43398.4,1768992060000
C00038,Vint McCarthy,37588.11,1769005140000
C00039,Tim Hopper,14539.64,1769029620000
C00040,Tim Perlman,8002.98,1769039700000
C00041,Donald Allen,20866.52,1769069040000
C00042,Tim Knuth,14176.4,1769085360000
C00043,Alan Lovelace,41834.73,1769085780000
C00044,John Perlman,15531.0,1769104980000
C00045,Ada Allen,10534.95,1769105640000
C00046,Margaret Lovelace,-42.56,1769123640000
C00047,Radia Knuth,17209.27,1769138520000
C00048,Tim Turing,43281.0,1769152200000
C00049,Vint Lovelace,39455.85,1769160780000
C00050,Grace Knuth,12417.94,1769177760000
C00051,Tim Knuth,1399.25,1769193600000
C00052,Ada Lovelace,2968.48,1769197560000
C00053,Margaret Perlman,38532.56,1769212560000
C00054,Grace Hopper,41047.19,1769221860000
C00055,Vint Hamilton,8735.42,1769259720000
C00056,Ada Liskov,26523.78,1769288400000
C00057,Radia Dijkstra,47222.03,1769290140000
C00058,Edsger McCarthy,34876.02,1769295360000
C00059,Barbara McCarthy,13755.08,1769298960000
C00060,Ada Knuth,49434.01,1769340600000
C00061,Grace Knuth,8336.95,1769344320000
C00062,Frances Dijkstra,32978.44,1769359500000
C00063,Donald Knuth,30186.86,1769384940000
C00064,Tim Cerf,28550.49,1769389440000
C00065,Vint Dijkstra,1522.05,1769408520000
C00066,Alan Turing,18525.68,1769415840000
C00067,Alan McCarthy,13732.95,1769416620000
C00068,Vint Lovelace,47293.8,1769441580000
C00069,Alan Liskov,26317.89,1769459040000
C00070,Grace Hopper,2722.47,1769466720000
C00071,Alan Allen,7808.34,1769478240000
C00072,Ada Hopper,-472.42,1769479620000
C00073,John Turing,37469.82,1769502780000
C00074,Vint Liskov,49217.21,1769511720000
C00075,Donald Berners-Lee,45967.89,1769580120000
C00076,Vint Hamilton,6601.45,1769605200000
C00077,Vint Knuth,19081.91,1769613240000
C00078,Grace McCarthy,49123.47,1769638440000
C00079,Radia Perlman,39831.45,1769696940000
C00080,Grace Knuth,6449.26,1769701080000
C00081,Barbara Knuth,13743.92,1769702400000
C00082,Radia Hopper,37493.64,1769706720000
C00083,Donald Hopper,46280.13,1769728200000
C00084,Grace Dijkstra,1810.83,1769799480000
C00085,Radia Hamilton,17830.08,1769819220000
C00086,Alan Hopper,39582.06,1769862780000
C00087,Barbara Cerf,24606.56,1769865480000
C00088,Margaret Perlman,35671.7,1769907900000
C00089,Grace Hamilton,46573.66,1769937960000
C00090,Vint Hopper,34657.23,1769964960000
C00091,Edsger McCarthy,19172.4,1769967420000
C00092,Tim Turing,29031.15,1769968140000
C00093,Alan McCarthy,2039.74,1769974500000
C00094,Tim Cerf,20036.55,1770018840000
C00095,Alan Cerf,-1337.39,1770032820000
C00096,Barbara Perlman,24665.9,1770070260000
C00097,Frances McCarthy,44129.26,1770075000000
C00098,Tim Turing,45922.43,1770088740000
C00099,Radia Perlman,35773.91,1770091260000
C00100,Barbara Allen,27105.87,1770107880000
C00101,Radia Turing,24862.53,1770112080000
C00102,Donald Lovelace,20834.05,1770120360000
C00103,Margaret Turing,48282.83,1770123180000
C00104,Edsger Turing,25003.66,1770125280000
C00105,Donald Lovelace,37165.02,1770127080000
