row_id,name,balance_eur,updated_at
C00000,Ada Liskov,33871.02,1768444920000
C00001,Tim Liskov,13204.9,1768448520000
C00002,Grace Perlman,19345.12,1768462620000
C00003,John Berners-Lee,38983.13,1768478940000
C00004,Grace Knuth,18314.72,1768501140000
C00005,Edsger Perlman,26222.94,1768505160000
C00006,Donald Allen,21625.81,1768510260000
C00007,Radia McCarthy,26827.73,1768525560000
C00008,Barbara Liskov,41477.76,1768542120000
C00009,Ada Dijkstra,34738.7,1768562520000
C00010,Tim Perlman,17631.13,1768570020000
C00011,Grace McCarthy,36753.88,1768600920000
C00012,Radia Allen,36080.95,1768642080000
C00013,Donald Turing,40765.77,1768642380000
C00014,Ada Berners-Lee,14125.88,1768644720000
C00015,Vint Lovelace,13676.75,1768670100000
C00016,Tim Berners-Lee,11626.86,1768689300000
C00017,Alan Turing,22338.72,1768699260000
C00018,John Knuth,32913.9,1768701960000
C00019,Radia Hamilton,24213.45,1768702920000
C00020,Donald Allen,49288.68,1768720560000
C00021,John McCarthy,-826.34,1768732800000
C00022,Alan Turing,14900.37,1768734420000
C00023,Grace Berners-Lee,13344.97,1768776120000
C00024,Radia Dijkstra,26599.56,1768785480000
C00025,Frances Cerf,5420.69,1768801140000
C00026,Edsger Dijkstra,41290.64,1768802820000
C00027,Edsger Liskov,3637.84,1768809660000
C00028,Frances Lovelace,31697.86,1768833300000
C00029,Barbara Berners-Lee,5035.27,1768839300000
C00030,Grace Dijkstra,41994.27,1768839300000
C00031,Vint Hamilton,23098.99,1768839960000
C00032,Vint Turing,18003.99,1768843200000
C00033,Donald Hopper,45198.66,1768848540000
C00034,Ada Turing,27896.66,1768857960000
C00035,Margaret Liskov,20971.21,1768864680000
C00036,John Liskov,19325.44,1768870320000
C00037,John Knuth,37893.77,1768876260000
C00038,Ada Perlman,47585.13,1768912380000
C00039,Margaret Hamilton,43481.43,1768927320000
C00040,Barbara Liskov,38435.68,1768953960000
C00041,Margaret Knuth,-707.15,1768967040000
C00042,Frances McCarthy,11068.07,1768981440000
C00043,Frances Lovelace,26959.4,1768998360000
C00044,John Allen,49940.18,1769004120000
C00045,Grace Berners-Lee,8235.39,1769006340000
C00046,Donald Allen,18977.39,1769028420000
C00047,Frances Lovelace,46150.14,1769036340000
C00048,Donald Lovelace,45718.12,1769044440000
C00049,Ada Lovelace,4331.81,1769085900000
C00050,Frances Dijkstra,24647.34,1769092380000
C00051,Barbara Lovelace,6025.45,1769101200000
C00052,Tim Cerf,15575.38,1769103840000
C00053,Tim Perlman,47404.85,1769114280000
C00054,Barbara Perlman,30916.23,1769122080000
C00055,Donald Hopper,23245.51,1769132580000
C00056,Radia Perlman,10767.56,1769140680000
C00057,Ada Hopper,41734.41,1769141040000
C00058,Tim McCarthy,-1002.59,1769155380000
C00059,Vint Allen,1399.97,1769168040000
C00060,Barbara Hamilton,49553.47,1769174100000
C00061,Barbara Cerf,4028.91,1769177040000
C00062,Barbara Hamilton,32361.07,1769178180000
C00063,Ada Turing,29085.71,1769183280000
C00064,Vint Hopper,37953.03,1769234340000
C00065,Margaret Dijkstra,2710.84,1769254380000
C00066,Radia Liskov,14282.74,1769293320000
C00067,Vint Liskov,45005.64,1769293620000
C00068,John Berners-Lee,31968.23,1769322420000
C00069,Ada Knuth,17325.56,1769322900000
C00070,Donald Hopper,11316.45,1769325720000
C00071,Radia Dijkstra,25343.95,1769380260000
C00072,Radia Hopper,7750.57,1769382780000
C00073,Barbara McCarthy,-1962.63,1769443440000
C00074,Frances Perlman,24262.64,1769481900000
C00075,Barbara McCarthy,33201.41,1769520540000
C00076,Edsger Berners-Lee,14027.48,1769524140000
C00077,John Perlman,-1073.31,1769530200000
C00078,Alan Cerf,6338.8,1769530860000
C00079,Ada Perlman,49921.72,1769538900000
C00080,Edsger Hopper,39359.98,1769543520000
C00081,John Cerf,14093.75,1769554260000
C00082,Alan Lovelace,17941.83,1769562900000
C00083,Vint Allen,34615.7,1769565540000
C00084,Margaret Liskov,43115.57,1769635080000
