row_id,name,balance_eur,updated_at
C00000,Ada Perlman,26396.66,1768435320000
C00001,Grace Lovelace,41068.26,1768436400000
C00002,Margaret Lovelace,32841.64,1768455720000
C00003,Frances Perlman,15380.21,1768499880000
C00004,Tim Cerf,14830.48,1768511880000
C00005,Margaret Lovelace,36327.92,1768512480000
C00006,Frances Cerf,23868.97,1768513080000
C00007,Ada Allen,23730.54,1768566600000
C00008,Alan Hopper,31767.39,1768577400000
C00009,Barbara Berners-Lee,36818.24,1768580340000
C00010,Margaret Cerf,35017.15,1768601340000
C00011,Frances Dijkstra,46251.66,1768619940000
C00012,Tim Hopper,4190.22,1768630440000
C00013,Donald Allen,41029.17,1768652520000
C00014,Frances Cerf,41298.92,1768666800000
C00015,Donald Allen,41603.74,1768685280000
C00016,Vint Turing,667.91,1768698480000
C00017,Donald Dijkstra,9227.78,1768707540000
C00018,Donald Turing,8736.13,1768713000000
C00019,Edsger Turing,30001.65,1768738020000
C00020,Vint Knuth,3625.65,1768744320000
C00021,Radia Perlman,21885.14,1768744860000
C00022,Donald Hamilton,2876.65,1768746780000
C00023,Margaret Perlman,40225.97,1768747800000
C00024,Barbara Knuth,24644.37,1768778220000
C00025,Alan Hamilton,39235.17,1768797780000
C00026,Margaret Lovelace,3118.95,1768798560000
C00027,Ada Dijkstra,18435.53,1768810800000
C00028,Tim McCarthy,10393.67,1768827660000
C00029,Barbara Berners-Lee,31776.59,1768836960000
C00030,Ada Knuth,9193.06,1768837500000
C00031,Edsger Cerf,-259.47,1768845780000
C00032,Barbara Knuth,43673.81,1768854960000
C00033,Margaret McCarthy,7420.6,1768863780000
C00034,Margaret Hopper,30578.21,1768892940000
C00035,John Knuth,20817.03,1768948020000
C00036,Vint McCarthy,42714.14,1768948680000
C00037,Edsger Knuth,20597.84,1768961280000
C00038,Frances Hamilton,26972.22,1768971120000
C00039,Donald Allen,13813.77,1768971960000
C00040,John Cerf,48971.74,1768979160000
C00041,Radia Hopper,17515.64,1768981560000
C00042,Edsger Lovelace,40356.16,1768992840000
C00043,Edsger Hamilton,32974.47,1769004420000
C00044,Ada Dijkstra,21028.98,1769018100000
C00045,Margaret Berners-Lee,28368.32,1769035260000
C00046,Tim Perlman,21190.79,1769043480000
C00047,Tim Knuth,32957.21,1769049600000
C00048,Vint Lovelace,-769.34,1769074080000
C00049,Radia McCarthy,47990.38,1769086380000
C00050,John Perlman,3858.0,1769087160000
C00051,Alan Berners-Lee,23378.9,1769124900000
C00052,Grace McCarthy,25668.09,1769127300000
C00053,Ada Knuth,34952.7,1769143380000
C00054,Barbara Turing,31633.6,1769160960000
C00055,John Lovelace,30622.95,1769185800000
C00056,Radia Dijkstra,41902.75,1769201640000
C00057,Alan Liskov,33305.67,1769202960000
C00058,Frances Dijkstra,35222.64,1769203920000
C00059,Alan Hamilton,2004.53,1769207220000
C00060,Vint Allen,7106.36,1769219880000
C00061,Tim Cerf,1129.94,1769229720000
C00062,Ada Turing,12515.13,1769263920000
C00063,Grace Knuth,39940.12,1769273760000
C00064,Grace Knuth,10488.28,1769286300000
C00065,Tim Hopper,18232.52,1769312820000
C00066,Frances Cerf,25166.84,1769339280000
C00067,Frances Perlman,27400.83,1769343540000
C00068,Tim Allen,36325.87,1769376600000
C00069,Barbara Liskov,32552.48,1769385180000
C00070,Alan Turing,41737.29,1769398800000
C00071,Grace Dijkstra,34788.92,1769407920000
C00072,Barbara Liskov,5033.66,1769440920000
C00073,Margaret Lovelace,14112.59,1769458380000
C00074,Alan McCarthy,27418.62,1769459100000
C00075,Frances Dijkstra,38083.35,1769477400000
C00076,Edsger Lovelace,33577.26,1769486400000
C00077,Grace Hopper,31562.89,1769504340000
C00078,John Liskov,49047.84,1769505000000
C00079,John Knuth,26819.41,1769514240000
C00080,Grace Dijkstra,22930.59,1769525940000
C00081,Alan Hamilton,36345.95,1769533860000
C00082,Radia Allen,16260.73,1769545680000
C00083,Radia Berners-Lee,21961.29,1769548740000
C00084,Frances Dijkstra,-129.55,1769561580000
C00085,Margaret Berners-Lee,23383.7,1769561760000
C00086,Barbara Liskov,-649.75,1769569260000
C00087,Frances Hopper,22214.35,1769574840000
C00088,Edsger Perlman,15244.54,1769576160000
C00089,Donald Perlman,49962.68,1769619660000
C00090,Donald Knuth,46682.56,1769620140000
C00091,John Turing,40105.15,1769667480000
C00092,Barbara Turing,15200.04,1769730720000
C00093,Ada McCarthy,39587.09,1769771940000
C00094,Radia McCarthy,32792.06,1769781300000
C00095,Alan Knuth,30269.57,1769781840000
C00096,Barbara Lovelace,266.8,1769800020000
C00097,Frances Dijkstra,19639.87,1769804700000
C00098,Edsger Knuth,32069.11,1769860380000
C00099,Radia Berners-Lee,246.57,1769876460000
C00100,Edsger Berners-Lee,5970.13,1769879520000
C00101,Frances Lovelace,-501.58,1769879640000
C00102,Alan Hamilton,27480.53,1769885460000
C00103,Radia Liskov,31171.07,1769894820000
C00104,John Perlman,36171.97,1769901120000
C00105,Radia Perlman,7353.03,1769919960000
C00106,Donald Berners-Lee,39815.65,1769939580000
C00107,Alan Hopper,8920.61,1769952900000
C00108,Radia McCarthy,33413.22,1769991780000
C00109,Ada Lovelace,9301.74,1770014640000
C00110,Margaret Knuth,23585.2,1770023100000
C00111,Ada Knuth,30275.23,1770052920000
C00112,Tim Hopper,23311.06,1770059700000
C00113,Alan Liskov,28007.9,1770086760000
C00114,Radia Hopper,14528.03,1770102600000
C00115,Alan Lovelace,38754.01,1770109380000
C00116,John Hopper,4358.14,1770130680000
C00117,Barbara Dijkstra,14852.9,1770155160000
C00118,Vint Lovelace,49599.67,1770159960000
C00119,Ada Hopper,15383.93,1770165900000
C00120,Barbara Knuth,13171.45,1770167340000
C00121,Ada Turing,-1247.4,1770183420000
C00122,Barbara Allen,5369.72,1770185160000
C00123,Margaret Turing,37693.17,1770200760000
C00124,Grace Knuth,9793.1,1770221940000
C00125,Frances Dijkstra,34594.02,1770224700000
C00126,Barbara Lovelace,10685.83,1770226440000
C00127,Alan Cerf,24199.57,1770234600000
C00128,Ada Allen,16522.16,1770242340000
C00129,Donald Knuth,748.85,1770286140000
C00130,Alan Turing,6313.84,1770293220000
C00131,John Allen,3892.63,1770331080000
C00132,Tim Berners-Lee,15939.59,1770416460000
C00133,Radia Allen,784.98,1770427260000
C00134,Donald Berners-Lee,48256.63,1770441660000
C00135,Donald Lovelace,12705.43,1770442980000
C00136,Radia Allen,29015.99,1770451800000
C00137,Alan Perlman,30444.71,1770453660000
C00138,Edsger Hopper,-1273.69,1770460500000
C00139,Frances Berners-Lee,48527.21,1770466920000
C00140,Margaret Hopper,21086.66,1770484980000
C00141,Tim McCarthy,1836.4,1770501180000
C00142,Ada Perlman,993.26,1770524760000
C00143,Margaret Liskov,20769.81,1770526200000
C00144,John Berners-Lee,21052.45,1770549900000
C00145,Frances Liskov,10241.06,1770557340000
C00146,Alan Perlman,20333.48,1770571740000
C00147,Tim Berners-Lee,12991.42,1770580320000
C00148,Vint Lovelace,22374.49,1770581880000
C00149,Vint Liskov,48755.12,1770610140000
C00150,Grace Perlman,18021.84,1770623640000
C00151,Edsger Knuth,41008.78,1770628620000
C00152,Grace Perlman,5239.72,1770629220000
C00153,Ada Liskov,41886.77,1770639720000
C00154,Grace Cerf,40166.7,1770644940000
C00155,Vint Perlman,37714.67,1770661440000
C00156,Vint Perlman,6316.68,1770667860000
C00157,Alan Turing,18991.12,1770673260000
C00158,Radia Dijkstra,9901.98,1770681120000
C00159,Ada McCarthy,27285.46,1770687960000
C00160,Radia Lovelace,25929.12,1770693420000
C00161,Margaret Hamilton,21087.49,1770698340000
C00162,Alan Lovelace,16305.54,1770738360000
C00163,Radia Perlman,27838.39,1770784560000
C00164,Barbara Liskov,37755.51,1770785460000
C00165,Frances Berners-Lee,49439.15,1770820860000
C00166,Radia Allen,6608.76,1770844380000
C00167,John Knuth,17935.22,1770876660000
C00168,John Knuth,30456.22,1770882900000
C00169,Vint McCarthy,15050.82,1770892920000
C00170,John Liskov,38190.05,1770894420000
C00171,Barbara Turing,8465.0,1770931200000
C00172,Frances Hopper,35457.87,1770956700000
C00173,Grace Cerf,39830.71,1770982980000
C00174,Tim Turing,19762.74,1770989580000
C00175,Margaret Hopper,46161.62,1770991440000
C00176,Margaret Berners-Lee,17222.22,1770992100000
C00177,Tim McCarthy,-1668.08,1771014360000
C00178,Barbara Perlman,3657.41,1771022460000
C00179,Grace Perlman,19239.76,1771024980000
