account_id,home_lat,home_lon,base_score
A0000,-4.40063,122.09581,0.382583
A0001,-53.449851,-81.018095,0.548707
A0002,1.901759,-96.291375,0.534867
A0003,36.99488,-161.631141,0.880074
A0004,55.418521,-53.871438,0.304951
A0005,23.539215,-97.976867,0.52042
A0006,17.683804,50.975509,0.812326
A0007,-44.262935,140.112676,0.71253
A0008,-15.432173,5.062744,0.727469
A0009,19.716529,-8.622378,0.378549
A0010,-55.747682,-25.412805,0.664052
A0011,-27.439633,58.374654,0.90466
A0012,-38.81707,118.254871,0.691392
A0013,-59.079366,-64.973942,0.563823
A0014,-38.206484,-151.108357,0.810109
A0015,57.604809,9.985424,0.719706
A0016,-4.54152,125.802551,0.572855
A0017,20.143536,-65.527198,0.94268
A0018,8.249473,114.212003,0.860308
A0019,-25.100631,81.168018,0.48846
A0020,48.66081,115.668406,0.924751
A0021,-26.124689,127.702466,0.922238
A0022,15.262399,-4.794462,0.68891
A0023,-12.587158,-105.351887,0.8511
A0024,-1.926291,99.552131,0.433532
A0025,41.630139,162.731332,0.888376
A0026,27.847312,-92.960114,0.851154
A0027,45.589596,-37.027185,0.337584
A0028,51.084016,88.223491,0.78473
A0029,10.865904,-146.941103,0.524473
A0030,40.155892,52.577547,0.665848
A0031,-38.709355,-32.529587,0.350681
A0032,-32.225248,-76.595203,0.893109
A0033,-30.857152,-47.381765,0.612043
A0034,-13.431833,145.181811,0.512166
A0035,22.918087,-85.14657,0.466401
A0036,-9.344192,-29.96685,0.732292
A0037,-13.718367,-60.306659,0.448457
A0038,-36.226897,2.777212,0.528395
A0039,-52.043659,-169.214959,0.690145
A0040,-33.693546,141.387489,0.427863
A0041,50.703578,1.03045,0.760425
A0042,21.150854,-104.592473,0.359635
A0043,-24.097452,123.266259,0.412321
A0044,2.481971,153.610999,0.762534
A0045,21.670855,-56.848764,0.700397
A0046,44.883458,84.715291,0.817464
A0047,34.091506,142.732168,0.658771
A0048,-19.88586,-144.51356,0.783767
A0049,-58.519407,-18.507048,0.52887
A0050,-49.563711,-137.232375,0.329571
A0051,-11.768027,-43.617208,0.415007
A0052,17.696522,-44.098584,0.871339
A0053,-41.774103,91.85383,0.34335
A0054,-20.152026,91.891529,0.532053
A0055,36.306108,166.747441,0.489601
A0056,9.629552,-92.247348,0.923339
A0057,40.00561,166.869226,0.630265
A0058,37.34872,-155.798187,0.76431
A0059,-50.730479,-104.069872,0.918282
