row_id,name,balance_eur,updated_at
C00000,Frances Hopper,21471.27,1768437240000
C00001,Margaret Turing,39494.05,1768442520000
C00002,Radia McCarthy,16589.47,1768457040000
C00003,Edsger Berners-Lee,6062.77,1768464720000
C00004,Edsger Knuth,23779.21,1768473360000
C00005,Alan Berners-Lee,26099.96,1768473360000
C00006,Ada Hamilton,47792.78,1768477200000
C00007,Frances Liskov,10448.25,1768482360000
C00008,Grace Perlman,30620.27,1768498020000
C00009,Ada Cerf,38468.29,1768503780000
C00010,Vint Turing,47412.87,1768515960000
C00011,Vint Hopper,37852.47,1768536360000
C00012,Tim McCarthy,41414.99,1768542660000
C00013,Barbara Berners-Lee,48542.39,1768545420000
C00014,Radia Allen,29764.61,1768571220000
C00015,Radia Allen,15477.27,1768575600000
C00016,Edsger Liskov,30146.78,1768577040000
C00017,Barbara Knuth,19592.02,1768598580000
C00018,Frances Lovelace,26983.92,1768601040000
C00019,Margaret Dijkstra,1580.42,1768601580000
C00020,Donald Knuth,33963.47,1768621680000
C00021,Frances Hopper,49459.67,1768635720000
C00022,Tim Knuth,41233.94,1768637100000
C00023,Tim Lovelace,30259.04,1768647420000
C00024,Donald Cerf,15056.99,1768654860000
C00025,Ada Liskov,46843.0,1768665540000
C00026,Vint Perlman,2993.14,1768667280000
C00027,Barbara Liskov,37240.33,1768668120000
C00028,Edsger Knuth,20659.77,1768679940000
C00029,Vint Hopper,8188.5,1768733280000
C00030,John Liskov,20540.11,1768734480000
C00031,Alan Liskov,14029.59,1768764600000
C00032,John Liskov,28232.78,1768771980000
C00033,Alan Allen,12587.43,1768784400000
C00034,Ada Knuth,9471.59,1768808040000
C00035,Vint McCarthy,34831.67,1768809300000
C00036,John Turing,16734.16,1768814100000
C00037,Ada Berners-Lee,14359.86,1768842780000
C00038,Frances Perlman,37499.43,1768848720000
C00039,Ada Perlman,6426.55,1768868520000
C00040,Donald Lovelace,30179.23,1768874280000
C00041,Vint Dijkstra,24261.53,1768897920000
C00042,Frances Perlman,10301.85,1768902660000
C00043,Donald Allen,2018.51,1768902960000
C00044,Vint Hamilton,43278.56,1768920780000
C00045,Ada Lovelace,42958.99,1768930740000
C00046,Tim McCarthy,12991.65,1768988100000
C00047,Margaret Hopper,35286.97,1768988760000
C00048,Frances Knuth,39607.23,1769041320000
C00049,Barbara Knuth,27195.48,1769057400000
C00050,Frances Hopper,9797.25,1769066700000
C00051,Edsger Perlman,44543.6,1769071380000
C00052,Frances Turing,26642.72,1769075220000
C00053,Barbara Turing,24388.28,1769090220000
C00054,Margaret Hopper,26420.38,1769170260000
C00055,Edsger Lovelace,-195.19,1769176260000
C00056,Ada Lovelace,9645.71,1769197500000
C00057,Tim Lovelace,17375.51,1769205000000
C00058,Frances Knuth,7490.15,1769208240000
C00059,Barbara McCarthy,15994.24,1769249700000
C00060,Vint Perlman,45057.24,1769250840000
C00061,Alan Knuth,33282.65,1769254320000
C00062,Tim McCarthy,46343.16,1769294820000
C00063,Donald Hamilton,26229.72,1769295180000
C00064,John Lovelace,11732.41,1769301240000
C00065,Vint Dijkstra,13791.02,1769309640000
C00066,John Dijkstra,13393.98,1769328600000
C00067,Radia Hopper,167.64,1769333640000
C00068,Barbara Liskov,39304.17,1769344620000
C00069,Donald Lovelace,44148.1,1769352240000
C00070,Alan Hamilton,13523.69,1769359560000
C00071,Grace Berners-Lee,17994.79,1769367600000
C00072,Barbara Perlman,23133.75,1769369640000
C00073,Tim Hopper,40000.58,1769385780000
C00074,Barbara Lovelace,12675.98,1769395860000
C00075,Grace Perlman,19136.65,1769403240000
C00076,Donald Knuth,12786.72,1769403480000
C00077,Edsger Perlman,11834.66,1769414640000
C00078,Margaret Hamilton,34265.41,1769423400000
C00079,Margaret Perlman,42504.51,1769434440000
C00080,Frances Cerf,2669.58,1769465760000
C00081,Tim McCarthy,22170.05,1769467380000
C00082,Margaret Lovelace,23611.67,1769467980000
C00083,Barbara Berners-Lee,44912.1,1769470080000
C00084,Donald Allen,15481.18,1769470080000
C00085,Tim Perlman,42902.99,1769472360000
C00086,Barbara Hamilton,31084.55,1769475720000
C00087,Edsger Berners-Lee,5131.39,1769478900000
C00088,Donald Hopper,27630.2,1769499000000
C00089,Vint Hopper,44529.92,1769515020000
C00090,Donald Hopper,20988.34,1769516100000
C00091,Donald Hopper,44282.03,1769551260000
C00092,Alan Perlman,4576.36,1769598420000
C00093,Ada Liskov,23920.8,1769600160000
