row_id,name,balance_eur,updated_at
C00000,Frances Cerf,29072.67,1768436340000
C00001,Alan Knuth,6930.12,1768442880000
C00002,Grace Berners-Lee,21724.13,1768452540000
C00003,Edsger Dijkstra,48666.96,1768465440000
C00004,Tim Lovelace,22436.49,1768490820000
C00005,Donald Liskov,29266.18,1768493700000
C00006,Tim Dijkstra,565.8,1768553700000
C00007,Alan Perlman,9017.52,1768554900000
C00008,Barbara Allen,17823.06,1768556100000
C00009,Vint Knuth,-365.79,1768563720000
C00010,Alan Hamilton,13745.14,1768566000000
C00011,Vint Allen,2376.7,1768575120000
C00012,Barbara Berners-Lee,42634.08,1768591080000
C00013,Ada Hamilton,36298.96,1768596180000
C00014,Alan Knuth,7959.8,1768596240000
C00015,Donald McCarthy,16665.68,1768600560000
C00016,Donald Berners-Lee,40640.76,1768623780000
C00017,Barbara Hopper,26719.44,1768631220000
C00018,Radia Turing,27465.23,1768654440000
C00019,Edsger Berners-Lee,25663.87,1768660980000
C00020,Radia Berners-Lee,37815.73,1768676400000
C00021,Frances Liskov,933.21,1768702020000
C00022,Edsger Knuth,21515.69,1768748880000
C00023,Grace Hamilton,12522.47,1768764660000
C00024,Frances Lovelace,21851.55,1768766400000
C00025,Tim Dijkstra,25068.69,1768775580000
C00026,Frances Allen,25071.13,1768780920000
C00027,Donald Cerf,4786.8,1768781160000
C00028,Tim Cerf,9716.61,1768789260000
C00029,Ada Knuth,8977.39,1768809660000
C00030,Radia Turing,8423.76,1768834560000
C00031,Donald McCarthy,18250.73,1768849140000
C00032,Barbara Hamilton,33270.06,1768863420000
C00033,Vint Knuth,45508.9,1768877220000
C00034,Margaret Perlman,19341.61,1768899360000
C00035,Barbara Hopper,45342.11,1768909020000
C00036,Ada Hopper,23521.13,1768911720000
C00037,John Turing,17070.68,1768912380000
C00038,Frances Turing,5056.03,1768927140000
C00039,Ada Perlman,40780.32,1768947180000
C00040,Frances Berners-Lee,1806.55,1768968240000
C00041,Grace Turing,49789.39,1768970880000
C00042,John McCarthy,34051.53,1768978260000
C00043,Frances Cerf,40141.43,1768986900000
C00044,Edsger Liskov,6292.29,1769002020000
C00045,Radia Hamilton,47271.52,1769010840000
C00046,Tim Hamilton,35386.24,1769030160000
C00047,Alan Hamilton,-459.36,1769040480000
C00048,Edsger Perlman,37495.62,1769048220000
C00049,Edsger Hamilton,40636.47,1769061300000
C00050,Vint Lovelace,12676.78,1769072040000
C00051,Grace Lovelace,17057.74,1769084220000
C00052,Edsger Hamilton,30727.31,1769096160000
C00053,Ada Dijkstra,12630.78,1769106120000
C00054,Frances Hamilton,45018.51,1769127720000
C00055,Radia Liskov,8432.46,1769144640000
C00056,Barbara Turing,27623.86,1769146140000
C00057,Margaret Hopper,31533.57,1769156160000
C00058,Tim McCarthy,37593.27,1769160960000
C00059,Vint Perlman,45201.64,1769169720000
C00060,Margaret McCarthy,15784.86,1769177100000
C00061,John Perlman,6126.86,1769178300000
C00062,Radia Hamilton,30877.39,1769181480000
C00063,Grace Allen,-336.34,1769193540000
C00064,John Knuth,7610.99,1769197560000
C00065,Alan McCarthy,44409.12,1769210640000
C00066,Radia Allen,19572.39,1769227860000
C00067,Barbara Allen,31848.66,1769236020000
C00068,Alan Cerf,6518.22,1769241540000
C00069,Frances Hopper,27691.72,1769249160000
C00070,Barbara Cerf,33267.33,1769251680000
C00071,Ada Knuth,25628.16,1769259480000
C00072,Donald Allen,26248.1,1769289600000
C00073,Frances Berners-Lee,24753.66,1769308320000
C00074,Vint Cerf,21655.87,1769312880000
C00075,Radia Allen,4637.74,1769317440000
C00076,Edsger McCarthy,24612.58,1769336340000
C00077,Radia Perlman,42228.86,1769346240000
C00078,Radia Turing,20492.94,1769353200000
C00079,John Liskov,23680.8,1769390820000
C00080,Margaret Liskov,12655.01,1769413260000
C00081,Alan Lovelace,1277.84,1769414040000
C00082,Tim McCarthy,14893.61,1769431080000
C00083,John Hopper,20507.37,1769443620000
C00084,John McCarthy,49830.1,1769446740000
C00085,Donald Perlman,5093.15,1769450220000
C00086,Margaret Lovelace,42460.21,1769450580000
C00087,Tim Lovelace,34571.71,1769465400000
C00088,Ada Cerf,36270.35,1769470440000
C00089,Margaret Hamilton,45621.57,1769493060000
C00090,Grace Liskov,40213.11,1769536560000
C00091,Frances Lovelace,16838.36,1769558160000
C00092,Tim Liskov,23986.17,1769572260000
C00093,Radia Hopper,38197.35,1769589660000
C00094,Radia Turing,21520.55,1769596020000
C00095,Vint Cerf,27891.18,1769602500000
C00096,Edsger McCarthy,1853.27,1769610420000
C00097,Grace Hamilton,21677.49,1769639400000
C00098,Alan Dijkstra,48059.11,1769710380000
C00099,Edsger Knuth,6636.25,1769715300000
C00100,Barbara Turing,-801.32,1769744460000
C00101,Edsger Hamilton,29464.81,1769764920000
C00102,Radia Knuth,43303.98,1769779200000
C00103,Margaret Hamilton,28447.81,1769796480000
C00104,Donald Hamilton,1016.61,1769808000000
C00105,Radia Liskov,10184.94,1769852700000
C00106,Frances Liskov,46204.85,1769910240000
C00107,Radia Berners-Lee,32041.99,1769963580000
C00108,Barbara Knuth,43822.09,1769981520000
C00109,Tim Liskov,4798.14,1769985420000
C00110,Radia Lovelace,39150.34,1770009840000
C00111,Tim McCarthy,24360.87,1770019800000
C00112,Tim Hamilton,8715.53,1770036960000
C00113,Radia Lovelace,39366.49,1770051000000
C00114,Margaret Cerf,10486.09,1770084900000
C00115,Ada Knuth,37191.78,1770088860000
C00116,Barbara Lovelace,1577.87,1770103140000
C00117,Margaret McCarthy,45117.8,1770104400000
C00118,Tim Liskov,38646.99,1770120780000
