row_id,full_name,balance,currency,updated_at
C00049,Vint Cerf,5902.53,EUR,1775185440000
C00196,Donald Dijkstra,18590.7,SEK,1775536380000
C00069,Barbara Berners-Lee,24134.24,GBP,1775235240000
C00106,Tim Lovelace,37176.06,USD,1775313780000
C00112,Edsger McCarthy,19940.18,SEK,1775323440000
C00205,Edsger Dijkstra,-1673.58,GBP,1775559360000
C00029,Alan Knuth,42043.73,SEK,1775112840000
C00085,Grace Liskov,4927.65,SEK,1775261880000
C00061,Donald Hopper,24314.89,SEK,1775201220000
C00133,Radia Berners-Lee,7106.87,GBP,1775385780000
C00062,Edsger Cerf,3511.39,USD,1775204160000
C00195,Donald Liskov,6412.41,EUR,1775535360000
C00225,Grace Allen,41533.05,EUR,1775598720000
C00159,Frances Cerf,25532.87,USD,1775465100000
C00068,Ada Cerf,21514.1,USD,1775230620000
C00179,Grace Liskov,35403.73,USD,1775495700000
C00224,Donald Hamilton,19211.02,EUR,1775598300000
C00146,Radia Dijkstra,48886.53,GBP,1775412420000
C00169,Barbara Hopper,11514.97,SEK,1775483220000
C00074,Tim Knuth,18824.49,EUR,1775251800000
C00174,John Lovelace,25556.85,USD,1775488680000
C00125,Grace Allen,30171.12,SEK,1775362620000
C00226,John Berners-Lee,41228.24,USD,1775602140000
C00144,Frances Lovelace,23651.4,EUR,1775404440000
C00178,Tim Hamilton,37628.02,USD,1775492040000
C00009,Vint Dijkstra,1663.3,SEK,1775052180000
C00014,Radia Hamilton,45537.58,EUR,1775070180000
C00142,Alan Hamilton,35139.26,GBP,1775401740000
C00152,Barbara Turing,-1451.81,USD,1775435820000
C00197,John Turing,32149.81,GBP,1775545920000
C00057,Grace Liskov,18786.91,EUR,1775197080000
C00107,Donald Hamilton,13544.86,USD,1775318520000
C00139,John Lovelace,11475.61,USD,1775397480000
C00184,Margaret McCarthy,39610.57,GBP,1775502960000
C00145,Barbara Liskov,45368.19,GBP,1775405460000
C00219,Margaret Liskov,7529.6,USD,1775588700000
C00019,Tim Dijkstra,40565.5,GBP,1775080380000
C00127,Radia Hopper,-424.01,SEK,1775377800000
C00055,Edsger McCarthy,41240.91,USD,1775191560000
C00063,Barbara Perlman,46621.94,SEK,1775204700000
C00213,Donald Hamilton,1458.62,SEK,1775577960000
C00156,Vint Hopper,6843.92,USD,1775456280000
C00167,Tim Dijkstra,14911.61,SEK,1775480100000
C00041,Frances Allen,39749.1,GBP,1775149620000
C00103,John Lovelace,11952.53,SEK,1775309400000
C00123,Frances Allen,10509.83,USD,1775357100000
C00042,Frances Hopper,1570.42,USD,1775157480000
C00185,Vint Berners-Lee,16676.67,GBP,1775504820000
