row_id,name,balance_eur,updated_at
C00000,Vint Hopper,36706.86,1768463280000
C00001,Radia McCarthy,1378.46,1768473120000
C00002,Tim Hamilton,41415.02,1768475280000
C00003,Donald Allen,21214.2,1768486800000
C00004,Barbara Cerf,9037.69,1768497420000
C00005,Edsger McCarthy,43420.74,1768502520000
C00006,Donald Lovelace,24344.96,1768626780000
C00007,Radia Knuth,29312.36,1768644480000
C00008,Donald Perlman,21479.51,1768646940000
C00009,Grace Dijkstra,8774.84,1768651620000
C00010,Margaret Hamilton,33639.75,1768652880000
C00011,Edsger Perlman,41426.21,1768659900000
C00012,Edsger Berners-Lee,43201.14,1768697220000
C00013,Tim Berners-Lee,40508.64,1768697460000
C00014,Vint McCarthy,40202.17,1768710060000
C00015,Frances Hamilton,17393.57,1768718400000
C00016,Margaret Perlman,5079.48,1768720620000
C00017,Frances Perlman,9419.24,1768821180000
C00018,Frances Knuth,27139.09,1768835040000
C00019,Vint Turing,29654.61,1768835760000
C00020,Ada Berners-Lee,27889.96,1768839540000
C00021,Grace Perlman,26869.29,1768848300000
C00022,John Berners-Lee,-568.82,1768922400000
C00023,Edsger Cerf,3582.28,1768928700000
C00024,Radia Berners-Lee,11632.36,1768960440000
C00025,Frances Dijkstra,42560.76,1768974900000
C00026,Barbara Liskov,25372.49,1768975920000
C00027,Radia Knuth,8481.2,1768990500000
C00028,Margaret Hopper,5968.62,1768997160000
C00029,Radia McCarthy,46428.5,1768998240000
C00030,Alan Perlman,49289.91,1769011680000
C00031,Donald Dijkstra,29932.1,1769017200000
C00032,Grace Lovelace,839.28,1769039580000
C00033,Alan Cerf,16228.68,1769041620000
C00034,Grace Perlman,27448.14,1769048460000
C00035,Vint Hamilton,1697.78,1769052000000
C00036,Donald Lovelace,6773.19,1769060880000
C00037,Radia Dijkstra,46751.82,1769067300000
C00038,Grace Liskov,34091.51,1769081640000
C00039,Ada Liskov,37487.42,1769114580000
C00040,Barbara Perlman,25109.41,1769124480000
C00041,Donald McCarthy,42981.92,1769143560000
C00042,Grace Perlman,38855.37,1769148720000
C00043,Barbara Dijkstra,32655.96,1769156160000
C00044,Frances Liskov,22931.84,1769185980000
C00045,Margaret Lovelace,18379.4,1769203680000
C00046,Grace Cerf,47350.22,1769211240000
C00047,Ada Lovelace,6677.03,1769241240000
C00048,John Turing,18186.49,1769241480000
C00049,Donald Dijkstra,7958.62,1769250180000
C00050,Frances Cerf,5426.07,1769262240000
C00051,Ada Hopper,32566.4,1769269260000
C00052,Radia Turing,36221.86,1769270880000
C00053,Vint Hamilton,34008.15,1769273160000
C00054,Ada McCarthy,28431.53,1769282700000
C00055,Edsger Berners-Lee,-618.97,1769285580000
C00056,Ada Turing,-1690.99,1769306400000
C00057,Tim McCarthy,48801.48,1769325720000
C00058,Tim Hamilton,17471.06,1769341560000
C00059,Donald Berners-Lee,24020.44,1769349000000
C00060,Donald Cerf,12199.52,1769399520000
C00061,Tim Dijkstra,26627.95,1769417160000
C00062,Vint Lovelace,17251.85,1769417640000
C00063,Edsger Lovelace,49175.37,1769427180000
C00064,Frances Cerf,25069.08,1769436360000
C00065,Vint Allen,48741.1,1769467260000
C00066,Grace Turing,15167.51,1769521920000
C00067,Frances Lovelace,11193.37,1769536620000
C00068,Ada Hamilton,36672.1,1769536920000
C00069,Radia Dijkstra,20985.1,1769537280000
C00070,Alan Perlman,12494.3,1769539140000
C00071,Frances Knuth,34189.42,1769544600000
C00072,Alan Allen,49167.26,1769557740000
C00073,Donald Allen,7024.04,1769591160000
C00074,Alan McCarthy,12450.44,1769592180000
C00075,Tim Lovelace,13148.18,1769595240000
C00076,John Hopper,35690.18,1769601600000
C00077,Margaret Cerf,21657.43,1769607060000
C00078,John Perlman,14968.13,1769629380000
C00079,Edsger Dijkstra,41220.32,1769629920000
C00080,Margaret Lovelace,34666.91,1769635260000
C00081,Grace Berners-Lee,17131.23,1769674560000
C00082,Tim Perlman,1233.36,1769689260000
C00083,Vint Hopper,19957.59,1769722200000
C00084,Margaret Lovelace,30026.4,1769722260000
C00085,Edsger McCarthy,19164.38,1769735700000
C00086,Barbara Hopper,293.33,1769737440000
C00087,Edsger Perlman,28060.51,1769746140000
C00088,Grace Dijkstra,1423.4,1769748300000
C00089,Tim Turing,40538.95,1769757060000
C00090,Tim Perlman,38854.92,1769764680000
C00091,Grace Hopper,15966.31,1769769360000
C00092,Tim Hamilton,29020.05,1769775420000
C00093,Donald Hopper,16619.64,1769790720000
C00094,Vint Liskov,36164.15,1769804820000
C00095,Barbara McCarthy,46991.4,1769807580000
C00096,Frances Hopper,15495.86,1769820060000
C00097,Alan Hamilton,17249.99,1769830200000
C00098,Tim Hopper,14135.88,1769842440000
C00099,Barbara Lovelace,46053.92,1769843520000
C00100,Grace Berners-Lee,40489.15,1769855880000
C00101,Barbara Hopper,32342.54,1769862900000
C00102,Vint Cerf,42250.21,1769872980000
C00103,Vint Dijkstra,21319.09,1769880240000
C00104,Vint Hopper,30713.78,1769882640000
C00105,Radia Knuth,22530.69,1769888940000
C00106,John Hopper,-1018.87,1769892720000
C00107,Barbara Knuth,37566.54,1769925600000
C00108,Donald Allen,1837.63,1769932440000
C00109,Ada Hopper,11008.89,1769945400000
C00110,Edsger Allen,35414.95,1769950560000
C00111,Donald Liskov,1296.79,1769958840000
C00112,Barbara McCarthy,34575.33,1769965140000
C00113,Grace Allen,43000.38,1769965680000
C00114,John Cerf,29993.32,1769972520000
C00115,Frances Hamilton,35302.54,1769974500000
C00116,John Liskov,33062.5,1769995080000
C00117,Radia Perlman,43541.6,1770004440000
C00118,Radia Hamilton,13702.96,1770017220000
C00119,Alan Allen,20496.96,1770029160000
C00120,John Turing,808.32,1770036900000
C00121,John Knuth,17062.44,1770083880000
C00122,Vint Knuth,40849.56,1770099960000
C00123,Edsger Hopper,19258.83,1770114840000
C00124,Ada Allen,24344.83,1770141660000
C00125,Edsger Liskov,20366.76,1770143040000
C00126,John Dijkstra,12165.15,1770158280000
C00127,Ada Berners-Lee,37764.4,1770159900000
C00128,Grace Liskov,5834.08,1770163260000
C00129,Vint Turing,43801.33,1770199140000
C00130,John Turing,7223.61,1770233460000
C00131,John Lovelace,8329.64,1770243540000
C00132,Radia Knuth,37935.25,1770256380000
C00133,Alan McCarthy,27336.75,1770256440000
C00134,Grace Berners-Lee,20305.46,1770302340000
C00135,Margaret Berners-Lee,9104.96,1770327060000
C00136,Frances Knuth,48894.39,1770382440000
C00137,Vint McCarthy,13737.95,1770387300000
C00138,Radia Allen,31124.12,1770390600000
C00139,Margaret Perlman,13489.74,1770396000000
C00140,Donald Turing,37744.16,1770401220000
C00141,Vint Hopper,12948.8,1770428160000
C00142,Frances Dijkstra,38059.93,1770433920000
C00143,Alan Liskov,36158.13,1770434040000
C00144,Vint Berners-Lee,26356.59,1770435180000
C00145,Grace Knuth,34780.27,1770450120000
C00146,Grace Dijkstra,49701.54,1770472200000
C00147,Vint Dijkstra,16467.51,1770482400000
C00148,John Hopper,11681.78,1770482880000
C00149,Alan Allen,48672.07,1770497760000
