row_id,name,balance_eur,updated_at
C00000,Radia Berners-Lee,9213.39,1768447740000
C00001,Radia Berners-Lee,1537.05,1768460640000
C00002,Alan Dijkstra,16277.19,1768510440000
C00003,Edsger Dijkstra,2881.84,1768514160000
C00004,Donald Berners-Lee,27383.39,1768516380000
C00005,Donald Liskov,10721.47,1768522260000
C00006,Edsger Allen,35981.6,1768523700000
C00007,Grace Hopper,38222.07,1768534920000
C00008,Tim Hopper,49462.78,1768538400000
C00009,Alan Cerf,31257.52,1768553340000
C00010,Edsger Hamilton,11507.85,1768559220000
C00011,Margaret Lovelace,23373.81,1768564200000
C00012,Donald Cerf,8318.7,1768582860000
C00013,Margaret Dijkstra,48442.13,1768594380000
C00014,Tim Hamilton,5639.75,1768602420000
C00015,Radia Hamilton,-1324.71,1768616400000
C00016,John Cerf,9186.39,1768616820000
C00017,John McCarthy,1068.75,1768655880000
C00018,John Knuth,25129.98,1768666740000
C00019,Vint Hamilton,29473.3,1768667820000
C00020,Donald Knuth,16281.26,1768700460000
C00021,John Cerf,14183.01,1768718280000
C00022,Ada Berners-Lee,18067.49,1768728600000
C00023,Barbara Liskov,47460.94,1768773180000
C00024,Alan Dijkstra,40890.6,1768773780000
C00025,Donald Turing,20742.27,1768773840000
C00026,Grace Berners-Lee,25647.51,1768783260000
C00027,Donald Cerf,5.64,1768805700000
C00028,Tim Hamilton,20245.12,1768817760000
C00029,Grace Hamilton,34816.26,1768820880000
C00030,Radia Allen,9911.14,1768830000000
C00031,John McCarthy,44456.54,1768849020000
C00032,Frances Knuth,48994.24,1768869720000
C00033,Radia Cerf,18306.14,1768875180000
C00034,Tim McCarthy,13691.44,1768877220000
C00035,Vint Allen,3892.19,1768884000000
C00036,Margaret Lovelace,36019.52,1768891980000
C00037,Frances Dijkstra,13243.08,1768901040000
C00038,Ada Allen,6441.27,1768902840000
C00039,Margaret Lovelace,37388.42,1768910040000
C00040,Ada McCarthy,39820.16,1768923000000
C00041,Donald Hopper,20097.59,1768928280000
C00042,John Allen,22649.72,1768929660000
C00043,Tim Dijkstra,2181.01,1768931340000
C00044,Vint Liskov,1083.29,1768949940000
C00045,Margaret Cerf,23603.74,1769003040000
C00046,John Hamilton,30483.06,1769004960000
C00047,Vint Turing,13982.7,1769052000000
C00048,Grace Lovelace,22604.42,1769056740000
C00049,Radia Knuth,2509.34,1769063760000
C00050,Margaret Liskov,37522.41,1769074440000
C00051,Frances Cerf,13335.05,1769076060000
C00052,Grace McCarthy,21794.28,1769077740000
C00053,Tim Hamilton,15040.34,1769116200000
C00054,John Dijkstra,35167.42,1769120100000
C00055,Grace Knuth,24162.21,1769144340000
C00056,Ada Knuth,49722.49,1769163360000
C00057,Tim Lovelace,37190.22,1769171100000
C00058,Edsger Perlman,4488.17,1769175180000
C00059,Barbara Hamilton,49640.75,1769187900000
C00060,Alan Liskov,24517.89,1769252040000
C00061,Edsger Perlman,29042.66,1769255940000
C00062,Alan Lovelace,19507.84,1769259060000
C00063,Margaret Cerf,8878.48,1769263140000
C00064,John Perlman,33969.19,1769270880000
C00065,Barbara Turing,36855.61,1769279820000
C00066,Radia Berners-Lee,11499.36,1769281500000
C00067,Ada Perlman,37270.54,1769286360000
C00068,Radia Knuth,6734.66,1769313360000
C00069,Edsger Knuth,32753.2,1769326020000
C00070,John Turing,5037.15,1769332020000
C00071,John Liskov,7205.33,1769347140000
C00072,Margaret Hamilton,5646.32,1769354760000
C00073,Margaret McCarthy,32434.72,1769356020000
C00074,John Turing,49381.03,1769373600000
C00075,Tim Turing,7344.39,1769392740000
C00076,Frances Dijkstra,9167.7,1769433960000
C00077,Donald McCarthy,41099.23,1769436000000
C00078,Vint Cerf,47869.59,1769457480000
C00079,Barbara Dijkstra,7911.51,1769501160000
C00080,Vint Allen,17310.05,1769550840000
C00081,Grace Perlman,7792.28,1769577720000
C00082,Margaret Dijkstra,1870.94,1769578800000
C00083,John McCarthy,23898.93,1769579100000
C00084,Ada McCarthy,28702.37,1769594700000
C00085,Edsger Knuth,45519.27,1769603220000
C00086,Ada Perlman,18475.35,1769616420000
C00087,Donald Dijkstra,38346.0,1769634600000
C00088,Donald Turing,21582.21,1769637900000
C00089,Donald Cerf,30591.72,1769647800000
C00090,Grace Knuth,31739.9,1769661660000
C00091,Grace McCarthy,9004.15,1769663040000
C00092,Donald Allen,19852.45,1769663400000
C00093,Ada Allen,40221.7,1769663760000
C00094,Grace Allen,8125.15,1769681100000
C00095,Tim Berners-Lee,27746.12,1769686380000
C00096,Alan Allen,12089.74,1769687340000
C00097,Donald Hopper,25018.34,1769737260000
C00098,Edsger Knuth,1412.88,1769741700000
C00099,Frances Perlman,19762.98,1769741820000
C00100,Donald Dijkstra,9394.58,1769744520000
C00101,Frances McCarthy,14102.14,1769749320000
C00102,Grace Liskov,44135.92,1769761620000
C00103,Barbara Hopper,31237.83,1769780580000
C00104,Radia Cerf,11003.1,1769799420000
C00105,Tim Allen,27056.93,1769872080000
C00106,Frances Liskov,38141.72,1769876940000
C00107,Edsger Cerf,47722.41,1769877000000
C00108,Donald Hopper,29774.36,1769879580000
C00109,Edsger Lovelace,11312.62,1769900280000
C00110,Grace Hamilton,16353.13,1769943420000
C00111,Alan Berners-Lee,20189.62,1769970540000
C00112,Donald Turing,31051.89,1769996400000
C00113,Radia Liskov,45959.57,1770032760000
C00114,Vint Dijkstra,44684.8,1770040200000
C00115,Frances McCarthy,31350.8,1770042900000
C00116,Margaret Knuth,5639.34,1770046500000
C00117,Ada Lovelace,11872.95,1770081240000
C00118,Radia Berners-Lee,48123.76,1770111000000
C00119,Frances Knuth,49305.71,1770117180000
C00120,Barbara Hopper,41598.67,1770120420000
C00121,Radia Knuth,9210.83,1770148140000
C00122,John Dijkstra,12449.7,1770158400000
C00123,Alan Hopper,28766.43,1770162720000
C00124,Tim Hamilton,39610.48,1770173280000
C00125,Vint Cerf,40779.37,1770174540000
C00126,Edsger Hopper,43464.22,1770187380000
C00127,Tim Perlman,1634.96,1770192060000
C00128,Margaret McCarthy,-1539.27,1770194760000
C00129,Alan Knuth,18095.24,1770198300000
C00130,John McCarthy,35252.95,1770211800000
C00131,Edsger Hopper,29657.56,1770222720000
C00132,Margaret Liskov,43931.33,1770251400000
C00133,Edsger Berners-Lee,336.13,1770254940000
C00134,Ada Cerf,33527.7,1770259980000
C00135,Barbara Berners-Lee,29440.74,1770270060000
C00136,John Liskov,38159.4,1770278100000
C00137,Edsger Cerf,8457.21,1770293100000
C00138,Tim Perlman,5896.89,1770303300000
