row_id,name,balance_eur,updated_at
C00000,Ada Perlman,12070.17,1768444620000
C00001,Donald Dijkstra,34270.27,1768456920000
C00002,Radia Hopper,8749.12,1768459560000
C00003,Barbara Perlman,35781.87,1768461240000
C00004,Ada Berners-Lee,27268.01,1768471200000
C00005,Margaret Allen,-1002.12,1768493520000
C00006,Vint Berners-Lee,1860.27,1768500180000
C00007,Vint Dijkstra,6944.41,1768531800000
C00008,John Berners-Lee,28786.41,1768555080000
C00009,Ada Dijkstra,24264.18,1768561500000
C00010,Vint Allen,11695.52,1768572000000
C00011,Donald Hopper,5127.29,1768586040000
C00012,Grace Lovelace,31395.14,1768592640000
C00013,Alan Berners-Lee,11813.64,1768596300000
C00014,Vint Allen,32454.24,1768605300000
C00015,Barbara Lovelace,48598.22,1768608780000
C00016,Grace Turing,1199.9,1768611840000
C00017,Ada Dijkstra,9645.52,1768631580000
C00018,Frances Liskov,-129.2,1768646640000
C00019,Grace Knuth,16572.92,1768654080000
C00020,Vint Lovelace,33103.13,1768688040000
C00021,Grace Turing,30596.6,1768696320000
C00022,Edsger Liskov,6255.08,1768702320000
C00023,Radia Cerf,40067.65,1768712100000
C00024,Margaret Berners-Lee,9182.79,1768744500000
C00025,Donald Liskov,48779.93,1768751100000
C00026,John Lovelace,30475.44,1768751280000
C00027,Vint Allen,24641.64,1768785960000
C00028,Ada McCarthy,9807.69,1768788120000
C00029,Ada Liskov,29388.48,1768802460000
C00030,Ada Perlman,46600.3,1768847940000
C00031,Barbara Cerf,29323.67,1768856460000
C00032,Edsger Turing,3434.51,1768858140000
C00033,Margaret Perlman,47739.97,1768863180000
C00034,Donald McCarthy,49109.22,1768888020000
C00035,Margaret Turing,31563.37,1768891440000
C00036,Vint Allen,29774.83,1768907640000
C00037,Edsger Liskov,26655.9,1768918440000
C00038,John Hamilton,24143.11,1768925400000
C00039,Barbara Lovelace,5273.18,1768947300000
C00040,Radia Berners-Lee,44436.29,1768948260000
C00041,John Lovelace,8920.12,1768952280000
C00042,Barbara Cerf,2747.21,1768962000000
C00043,Radia Lovelace,5837.22,1768967820000
C00044,Ada Allen,32671.27,1768970880000
C00045,Grace McCarthy,35645.79,1769013000000
C00046,Grace Hopper,-353.94,1769020740000
C00047,Ada Knuth,4510.63,1769022600000
C00048,Ada Hopper,26232.76,1769027940000
C00049,Barbara Hamilton,44676.92,1769038260000
C00050,Donald Hopper,29993.9,1769051460000
C00051,Grace Perlman,32732.8,1769096340000
C00052,John Turing,35039.42,1769098020000
C00053,Edsger Turing,46911.16,1769129700000
C00054,Grace Dijkstra,47873.08,1769137140000
C00055,Margaret McCarthy,33067.45,1769142900000
C00056,Radia Cerf,19760.46,1769155380000
C00057,Margaret Turing,-0.33,1769175480000
C00058,Ada Hopper,4969.19,1769200560000
C00059,Frances Hopper,47830.86,1769226480000
C00060,Edsger Knuth,19503.14,1769244180000
C00061,Tim Liskov,33792.1,1769256240000
C00062,Radia Lovelace,38590.44,1769267760000
C00063,Frances Liskov,42620.81,1769273100000
C00064,Tim Perlman,37071.09,1769284740000
C00065,Edsger Turing,24085.27,1769301480000
C00066,Alan Berners-Lee,23639.55,1769302860000
C00067,Barbara Hopper,28930.28,1769367600000
C00068,Frances Berners-Lee,38885.1,1769370120000
C00069,Margaret Perlman,25587.14,1769379600000
